CHRIS_BROWN,46,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z?autoplay=true&v=A,1989-05-05
BRETT_YOUNG,33,https://open.spotify.com/artist/0fiWOxhsBsQQvFDtxUQWo0?autoplay=true&v=A,1981-03-23
MACKLEMORE,151,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY?autoplay=true&v=A,1983-06-19
LIL_SKIES,136,https://open.spotify.com/artist/7d3WFRME3vBY2cgoP38RDo?autoplay=true&v=A,1998-08-04
ERIC_CHURCH,80,https://open.spotify.com/artist/2IvkS5MXK0vPGnwyJsrEyV?autoplay=true&v=A,1977-05-03
LUIS_FONSI,146,https://open.spotify.com/artist/4V8Sr092TqfHkfAA5fXXqG?autoplay=true&v=A,1978-04-15
KEALA_SETTLE,114,https://open.spotify.com/artist/7HV2RI2qNug4EcQqLbCAKS?autoplay=true&v=A,1975-11-05
OLD_DOMINION,177,https://open.spotify.com/artist/6y8XlgIV8BLlIg1tT1R10i?autoplay=true&v=A,1977-10-21
CHRIS_YOUNG,50,https://open.spotify.com/artist/4BYxqVkZyFjtik7crYLg5Q?autoplay=true&v=A,1985-06-12
YBN_NAHMIR,228,https://open.spotify.com/artist/3gGUMEwIX6XodWsYEvKSal?autoplay=true&v=A,1999-12-18
LANCO,127,https://open.spotify.com/artist/2lRH2dgU5Kk4Bc5phmII4T?autoplay=true&v=A,1989-04-30
FAMOUS_DEX,81,https://open.spotify.com/artist/0WOxhx4hikIsyF3CRPLC8W?autoplay=true&v=A,1993-09-06
WALKER_HAYES,223,https://open.spotify.com/artist/7sKxqpSqbIzphAKAhrqvlf?autoplay=true&v=A,1979-12-27
ZAC_EFRON,233,https://open.spotify.com/artist/6U1dBXJhC8gXFjamvFTmHg,1987-10-18
YOUNGBOY_NEVER_BROKE_AGAIN,232,https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b?autoplay=true&v=A,1999-10-20
LIL_XAN,139,https://open.spotify.com/artist/3EXdLajEO02ziZ90P90bSW?autoplay=true&v=A,1996-09-06
KANE_BROWN,111,https://open.spotify.com/artist/3oSJ7TBVCWMDMiYjXNiCKE?autoplay=true&v=A,1993-10-21
WALK_THE_MOON,222,https://open.spotify.com/artist/6DIS6PRrLS3wbnZsf7vYic?autoplay=true&v=A,1987-02-16
BTS,36,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX?autoplay=true&v=A,1992-12-04
TROYE_SIVAN,219,https://open.spotify.com/artist/3WGpXCj9YhhfX11TToZcXP?autoplay=true&v=A,1995-06-05
SOFI_TUKKER,204,https://open.spotify.com/artist/586uxXMyD5ObPuzjtrzO1Q?autoplay=true&v=A,1989-12-26
BLAKE_SHELTON,28,https://open.spotify.com/artist/1UTPBmNbXNTittyMJrNkvw?autoplay=true&v=A,1976-06-18
SCOTTY_McCREERY,197,https://open.spotify.com/artist/6ZV6lGY0prbqpTD0Md8i29?autoplay=true&v=A,1993-10-09
DAN_+_SHAY,55,https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T?autoplay=true&v=A,1987-08-16
KELSEA_BALLERINI,116,https://open.spotify.com/artist/3RqBeV12Tt7A8xH3zBDDUF?autoplay=true&v=A,1993-09-12
QUAVO,188,https://open.spotify.com/artist/0VRj0yCOv2FXJNP47XQnx5?autoplay=true&v=A,1991-04-02
MALUMA,152,https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau?autoplay=true&v=A,1994-01-28
DEVIN_DAWSON,65,https://open.spotify.com/artist/2ySHS7UojGu20XfUPaBlyu?autoplay=true&v=A,1989-01-30
HUGH_JACKMAN,94,https://open.spotify.com/artist/5F1aoppMtU3OMiltO8ymJ2,1968-10-12
LIL_BABY,131,https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK?autoplay=true&v=A,1994-12-03
JAY_ROCK,102,https://open.spotify.com/artist/28ExwzUQsvgJooOI0X1mr3?autoplay=true&v=A,1985-03-31
BECKY_G,21,https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3,1997-03-02
CHRIS_STAPLETON,49,https://open.spotify.com/artist/4YLtscXsxbVgi031ovDDdh?autoplay=true&v=A,1978-04-15
FARRUKO,82,https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO?autoplay=true&v=A,1991-05-02
LOREN_ALLRED,144,https://open.spotify.com/artist/0LyOADBjj28cbvJWTXUEGA?autoplay=true&v=A,1989-09-07
ENRIQUE_IGLESIAS,79,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw?autoplay=true&v=A,1975-05-08
P!NK,179,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR?autoplay=true&v=A,1979-09-08
KEITH_URBAN,115,https://open.spotify.com/artist/0u2FHSq3ln94y5Q57xazwf?autoplay=true&v=A,1967-10-26
DRAKE,70,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4?autoplay=true&v=A,1986-10-24
BLOCBOY_JB,29,https://open.spotify.com/artist/4TEJudQY2pXxVHPE3gD2EU?autoplay=true&v=A,1996-05-19
THE_WEEKND,212,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ?autoplay=true&v=A,1990-02-16
ZEDD,235,https://open.spotify.com/artist/2qxJFvFYMEDqd7ui6kSAcq?autoplay=true&v=A,1989-09-02
BAZZI,19,https://open.spotify.com/artist/4GvEc3ANtPPjt1ZJllr5Zl?autoplay=true&v=A,1997-08-28
JASON_ALDEAN,100,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH?autoplay=true&v=A,1977-02-28
SCHOOLBOY_Q,196,https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m?autoplay=true&v=A,1986-10-26
OZUNA,178,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY?autoplay=true&v=A,1992-3-13
DADDY_YANKEE,54,https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m?autoplay=true&v=A,1977-02-03
RICH_THE_KID,193,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI?autoplay=true&v=A,1992-07-13
KHALID_&_SWAE_LEE,120,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI?autoplay=true&v=A,1995-06-07
SOB_X_RBE,203,https://open.spotify.com/artist/2TImI3DW7o5MdRXJs4D37h,1997-02-26
LIAM_PAYNE,130,https://open.spotify.com/artist/5pUo3fmmHT8bhCyHE52hA6?autoplay=true&v=A,1993-08-29
LUKE_BRYAN,147,https://open.spotify.com/artist/0BvkDsjIUla7X0k6CSWh1I?autoplay=true&v=A,1976-07-17
DEREZ_DE'SHON,64,https://open.spotify.com/artist/1C5vXvYnmVVTKw4GVCKGzM?autoplay=true&v=A,1989-03-25
JORDAN_DAVIS,106,https://open.spotify.com/artist/77kULmXAQ6vWer7IIHdGzI?autoplay=true&v=A,1988-03-30
JACQUEES,98,https://open.spotify.com/artist/4tMm1dU6Gn04VAZ9ClHcIZ?autoplay=true&v=A,1994-04-15
BRETT_ELDREDGE,32,https://open.spotify.com/artist/0qSX3s5pJnAlSsgsCne8Cz?autoplay=true&v=A,1986-03-23
PLIES,185,https://open.spotify.com/artist/3jksrX4oBklxR78ft8gv3j?autoplay=true&v=A,1976-07-01
LAUV,129,https://open.spotify.com/artist/5JZ7CnR6gTvEMKX4g70Amv?autoplay=true&v=A,1994-08-08
TANK,207,https://open.spotify.com/artist/4mwXUEKaW4ftbncf9Hi58l?autoplay=true&v=A,1976-01-01
NATTI_NATASHA,172,https://open.spotify.com/artist/1GDbiv3spRmZ1XdM1jQbT7?autoplay=true&v=A,1986-12-10
XXXTENTACION,227,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4?autoplay=true&v=A,1998-01-23
LIL_DICKY,132,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr?autoplay=true&v=A,1988-03-15
LIN-MANUEL_MIRANDA,142,https://open.spotify.com/artist/4aXXDj9aZnlshx7mzj3W1N,1980-01-16
RAE_SREMMURD,191,https://open.spotify.com/artist/7iZtZyCzp3LItcw1wtPI3D?autoplay=true&v=A,1991-12-29
NICKY_JAM,175,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT?autoplay=true&v=A,1981-03-17
DJ_KHALED,68,https://open.spotify.com/artist/0QHgL1lAIqAw0HtD7YldmP?autoplay=true&v=A,1975-11-26
MEGHAN_TRAINOR,161,https://open.spotify.com/artist/6JL8zeS1NmiOftqZTRgdTz?autoplay=true&v=A,1993-12-22
BAD_WOLVES,18,https://open.spotify.com/artist/0eI3X5rAzHRZVe5FPk4MN1?autoplay=true&v=A,1982-04-15
SHAWN_MENDES,199,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr?autoplay=true&v=A,1998-08-08
LIL_YACHTY,140,https://open.spotify.com/artist/6icQOAFXDZKsumw3YXyusw?autoplay=true&v=A,1997-08-23
LUKE_COMBS,148,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS?autoplay=true&v=A,1990-03-02
FOSTER_THE_PEOPLE,85,https://open.spotify.com/artist/7gP3bB2nilZXLfPHJhMdvc?autoplay=true&v=A,1984-02-29
BLAC_YOUNGSTA,26,https://open.spotify.com/artist/41klVmDluQZmGGqoidNfbe?autoplay=true&v=A,1990-04-08
HIGH_VALLEY,93,https://open.spotify.com/artist/5sQqZtsAbXAoAnvA8iN9kN?autoplay=true&v=A,1991-06-25
JHENE_AIKO,103,https://open.spotify.com/artist/5ZS223C6JyBfXasXxrRqOk?autoplay=true&v=A,1988-03-16
TRIPPIE_REDD,218,https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax?autoplay=true&v=A,1999-06-18
THE_CHAINSMOKERS,210,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp?autoplay=true&v=A,1985-05-16
NICKI_MINAJ,174,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh?autoplay=true&v=A,1982-12-08
ELLA_MAI,76,https://open.spotify.com/artist/7HkdQ0gt53LP4zmHsL0nap?autoplay=true&v=A,1994-11-03
CALVIN_HARRIS,39,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY?autoplay=true&v=A,1984-01-17
ZAYN,234,https://open.spotify.com/artist/5ZsFI1h6hIdQRw2ti0hz81?autoplay=true&v=A,1993-01-12
KENNY_CHESNEY,118,https://open.spotify.com/artist/3grHWM9bx2E9vwJCdlRv9O?autoplay=true&v=A,1968-03-26
DARIUS_RUCKER,57,https://open.spotify.com/artist/7FY5V3XMwlNBPitEjXowHQ?autoplay=true&v=A,1966-05-13
SWAE_LEE,205,https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX?autoplay=true&v=A,1995-06-07
MORGAN_WALLEN,168,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM?autoplay=true&v=A,1993-05-13
YOUNG_THUG,231,https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn?autoplay=true&v=A,1991-08-16
DANIEL_CAESAR,56,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA?autoplay=true&v=A,1995-04-05
CHILDISH_GAMBINO,45,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL?autoplay=true&v=A,1983-09-25
ARIANA_GRANDE,14,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR?autoplay=true&v=A,1993-06-26
TRAVIS_SCOTT,217,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY?autoplay=true&v=A,1991-04-30
J._COLE,97,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5?autoplay=true&v=A,1985-01-28
PLAYBOI_CARTI,184,https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD?autoplay=true&v=A,1996-09-13
EL_CHOMBO,75,https://open.spotify.com/artist/6iSZjc4kOoKZKiBXK5HbwD?autoplay=true&v=A,1969-11-27
JUICE_WRLD,109,https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz?autoplay=true&v=A,1998-12-02
REIK,192,https://open.spotify.com/artist/0vR2qb8m9WHeZ5ByCbimq2?autoplay=true&v=A,1986-07-09
BHAD_BHABIE,23,https://open.spotify.com/artist/7DuTB6wdzqFJGFLSH17k8e?autoplay=true&v=A,2003-03-26
DAVID_LEE_MURPHY,59,https://open.spotify.com/artist/78OAtwN3XpjMcjibnF2Kw5?autoplay=true&v=A,1959-01-07
THE_CARTERS,209,https://open.spotify.com/artist/4fpTMHe34LC5t3h5ztK8qu?autoplay=true&v=A,1969-12-04
KANYE_WEST,112,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x?autoplay=true&v=A,1977-06-08
5_SECONDS_OF_SUMMER,4,https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy?autoplay=true&v=A,1994-07-07
2_CHAINZ,2,https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp?autoplay=true&v=A,1977-09-12
FLORIDA_GEORGIA_LINE,84,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg?autoplay=true&v=A,1985-08-26
BLACKPINK,27,https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF?autoplay=true&v=A,1995-01-03
A$AP_ROCKY,9,https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca?autoplay=true&v=A,1988-10-03
KYGO,124,https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4?autoplay=true&v=A,1991-09-11
MARTIN_GARRIX,158,https://open.spotify.com/artist/60d24wfXkVzDSfLS6hyCjZ?autoplay=true&v=A,1996-05-14
BILLIE_EILISH,24,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH?autoplay=true&v=A,2001-12-18
DIPLO,67,https://open.spotify.com/artist/5fMUXHkw8R8eOP2RNVYEZX?autoplay=true&v=A,1978-11-10
KIDS_SEE_GHOSTS,121,https://open.spotify.com/artist/2hPgGN4uhvXAxiXQBIXOmE?autoplay=true&v=A,1977-06-08
JAKE_OWEN,99,https://open.spotify.com/artist/1n2pb9Tsfe4SwAjmUac6YT?autoplay=true&v=A,1981-08-28
NAS,170,https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q?autoplay=true&v=A,1973-09-14
QUEEN_NAIJA,190,https://open.spotify.com/artist/3nViOFa3kZW8OMSNOzwr98?autoplay=true&v=A,1995-10-17
TYGA,221,https://open.spotify.com/artist/5LHRHt1k9lMyONurDHEdrp?autoplay=true&v=A,1989-11-19
YG,230,https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY?autoplay=true&v=A,1990-03-09
CASPER_MAGICO,43,https://open.spotify.com/artist/1fux65HMCBvfJHqlBc4Nno?autoplay=true&v=A,1989-06-21
TWENTY_ONE_PILOTS,220,https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx?autoplay=true&v=A,1988-12-01
LAUREN_DAIGLE,128,https://open.spotify.com/artist/40LHVA5BTQp9RxHOQ9JPYj?autoplay=true&v=A,1991-09-09
BENNY_BLANCO,22,https://open.spotify.com/artist/5CiGnKThu5ctn9pBxv7DGa?autoplay=true&v=A,1988-03-08
CHRIS_LANE,48,https://open.spotify.com/artist/68abRTdO4meYReMWHvBYb0?autoplay=true&v=A,1984-11-09
TIESTO,214,https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z?autoplay=true&v=A,1969-01-17
BACKSTREET_BOYS,16,https://open.spotify.com/artist/5rSXSAkZ67PYJSvpUpkOr7?autoplay=true&v=A,1975-02-20
ALESSIA_CARA,10,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR?autoplay=true&v=A,1996-06-11
CLEAN_BANDIT,52,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM?autoplay=true&v=A,1985-12-10
WIZ_KHALIFA,226,https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop?autoplay=true&v=A,1987-09-08
MORGAN_EVANS,167,https://open.spotify.com/artist/6fzQ81ouajOEFqCIB9VwrS?autoplay=true&v=A,1985-04-24
LOVELYTHEBAND,145,https://open.spotify.com/artist/4KJ6jujcNPzOyhdNoiNftp?autoplay=true&v=A,1987-12-29
DYLAN_SCOTT,73,https://open.spotify.com/artist/78YqeIji3mgAS2K1Maca6x?autoplay=true&v=A,1980-01-01
TK_KRAVITZ,215,https://open.spotify.com/artist/65rDIPdQD7ijLSOq32cMXo?autoplay=true&v=A,1997-04-17
COLE_SWINDELL,53,https://open.spotify.com/artist/1mfDfLsMxYcOOZkzBxvSVW?autoplay=true&v=A,1983-06-30
FUTURE,87,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i?autoplay=true&v=A,1983-11-20
WEEZER,224,https://open.spotify.com/artist/3jOstUTkEu2JkjvRdBA5Gu?autoplay=true&v=A,1970-06-13
CIARA,51,https://open.spotify.com/artist/2NdeV5rLm47xAvogXrYhJX?autoplay=true&v=A,1985-10-25
YELLA_BEEZY,229,https://open.spotify.com/artist/7kwCkEJ384PWm0UQW3hxjS?autoplay=true&v=A,1991-10-21
JASON_MRAZ,101,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl?autoplay=true&v=A,1977-06-23
